y (component 1),y (component 2),y (component 3),y (component 4),y (component 5),y (component 6),y (component 7),y (component 8),y (component 9),y (component 10),y (component 11),y (component 12),y (component 13),y (component 14),y (component 15),y (component 16),y (component 17),y (component 18),y (component 19),y (component 20),y (component 21),y (component 22),y (component 23),y (component 24),y (component 25),y (component 26),y (component 27),y (component 28),y (component 29),y (component 30),y (component 31),y (component 32),y (component 33),y (component 34),y (component 35),y (component 36),y (component 37),y (component 38),y (component 39),y (component 40),x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.286263544,0.264005367,0.259546697,0.269443385,0.235157042,0.20264724,0.176046635,0.166719393,0.143086473,0.104867257,0.086713599,0.070720721,0.05558066,0.041071023,0.031196824,0.024716553,0.024001746,0.031848306,0.011151753,0.010484454,0.011261885,0.015980861,0.028153492,0.045528787,0.061887893,0.083306598,0.095253682,0.116126922,0.325803862,0.495549226,0.033063157,0.554932882,0.769344988,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.284603286,0.262495807,0.258488403,0.268871521,0.234751773,0.202442027,0.175940647,0.166403037,0.142979452,0.104977876,0.086713599,0.070833333,0.05558066,0.041184479,0.03142371,0.024943311,0.024219943,0.031940353,0.011330181,0.010484454,0.011169574,0.015885167,0.02765254,0.044201715,0.059491561,0.079242862,0.090343699,0.110456875,0.325692369,0.494124978,0.034347163,0.552586993,0.768840702,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.288710241,0.265850386,0.260693183,0.269538696,0.234346505,0.200902935,0.174032856,0.164926711,0.141160103,0.103097345,0.085037434,0.069144144,0.054225034,0.039596097,0.030062394,0.023696145,0.023019856,0.031111929,0.010705683,0.009761388,0.010615711,0.01492823,0.025748923,0.041037158,0.055011461,0.072184793,0.082051282,0.100861411,0.323239531,0.499376892,0.028970388,0.5622312,0.770661736,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0111849,0.002348205,0.000793721,0.0213496,0.005673759,0.008824133,0.012188659,0.034166403,0.03702911,0.019800885,0.0216784,0.022297297,0.022141889,0.019741321,0.019058423,0.018367347,0.020946978,0.031388071,0.012400749,0.012292119,0.013015785,0.015406699,0.021240357,0.0320539,0.045009377,0.08138167,0.120894708,0.189074256,0.180528921,0.432882322,0.412085707,0.047308745,0.295287723,0.083333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.026039846,0.009392821,0.002998501,0.019252764,0.000303951,0.000513031,0.000847907,0.02098492,0.023009418,0.00619469,0.01162141,0.01768018,0.026208766,0.039028818,0.071922859,0.132539683,0.22452542,0.323821797,0.438933,0.574023861,0.693344411,0.788038278,0.854122833,0.889546754,0.908939362,0.92375147,0.929187125,0.941882019,0.429492039,0.976499911,0.699221571,0.925583214,0.086709251,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0257777,0.009057363,0.002557545,0.019062143,0,0.000205212,0.00063593,0.020774017,0.022688356,0.005862832,0.011397922,0.017454955,0.025982829,0.03868845,0.071695973,0.132199546,0.224089025,0.323821797,0.439735926,0.57510846,0.694452137,0.789282297,0.855725879,0.891282156,0.910814753,0.925890279,0.931696672,0.944608003,0.429380547,0.977390066,0.700505577,0.927929102,0.086877346,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.025865082,0.009225092,0.002557545,0,0.000101317,0.000205212,0.00063593,0.020668565,0.022581336,0.005420354,0.010615711,0.016103604,0.024175328,0.036192421,0.068292683,0.127777778,0.218961379,0.31857511,0.43206352,0.562997108,0.675805409,0.763732057,0.82546839,0.859228256,0.877995416,0.892524864,0.899181669,0.912768509,0.423917406,0.973295353,0.693283043,0.916460315,0.085784726,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.189269486,0.160432741,0.147984831,0.159836066,0.131408308,0.110814693,0.091785904,0.08952863,0.074700342,0.046570796,0.03665214,0.027252252,0.023158608,0.019400953,0.018377765,0.015873016,0.019746891,0.034149485,0.020876082,0.025578453,0.032216376,0.045837321,0.074040677,0.119130257,0.168264222,0.268313549,0.348717949,0.445534838,0.253110645,0.588837458,0.09260894,0.498761892,0.816691881,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.188657812,0.159510231,0.146485581,0.157929851,0.128774063,0.108454751,0.089242183,0.087419593,0.072666952,0.044800885,0.035311208,0.026126126,0.022141889,0.018493306,0.017583664,0.015079365,0.019092298,0.033505155,0.02016237,0.025036153,0.031477892,0.045263158,0.073439535,0.118721927,0.167534903,0.267244145,0.347626841,0.445098681,0.249988851,0.592220046,0.091485435,0.502541379,0.817840533,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.188220902,0.159090909,0.146132816,0.157834541,0.129381966,0.109070388,0.089878113,0.087946852,0.073202055,0.045353982,0.03586993,0.026463964,0.022593764,0.019060585,0.018264322,0.015873016,0.01985599,0.034425626,0.021679008,0.026843818,0.033877965,0.048229665,0.077346959,0.123519804,0.173056887,0.273553631,0.354391708,0.451750082,0.251995719,0.593288232,0.094133697,0.499283201,0.818849106,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.465484096,0.419154646,0.409648117,0.423465498,0.395136778,0.363225939,0.339586645,0.322471792,0.30083476,0.275995575,0.258688122,0.238400901,0.233958427,0.244724302,0.24923426,0.244557823,0.245581497,0.262150221,0.324025337,0.437725958,0.547493769,0.626028708,0.680492937,0.701714986,0.716920192,0.72655331,0.734751773,0.757060299,0.608214779,0.667438134,0.203434716,0.421347582,0.885330868,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.346120238,0.348289165,0.394743805,0.4706443,0.484802432,0.468807716,0.445892952,0.419171148,0.378531678,0.325331858,0.283383618,0.243243243,0.203569815,0.167801225,0.13862734,0.114512472,0.095352389,0.080541237,0.048354001,0.039587852,0.033877965,0.03138756,0.031359583,0.030522662,0.030527193,0.030264143,0.030441899,0.039472249,0.526713642,0.273989674,0.118931065,0.479603806,0.662184121,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.33764418,0.339315666,0.383455331,0.457300801,0.468693009,0.450954238,0.427768945,0.403564273,0.365796233,0.314823009,0.275338027,0.236711712,0.198373249,0.163376447,0.13522405,0.111678005,0.093061314,0.078700295,0.046926577,0.038141721,0.032493307,0.029856459,0.029656347,0.02878726,0.028755991,0.028446155,0.028587016,0.03761858,0.519243634,0.278529464,0.121258326,0.473087449,0.663472853,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.342013282,0.343676619,0.388746803,0.466450629,0.482066869,0.46572953,0.442289348,0.415902141,0.375428082,0.32289823,0.281930942,0.242342342,0.203230908,0.167914681,0.139421441,0.115873016,0.096552477,0.081461708,0.049156927,0.040491685,0.03461645,0.031866029,0.031559964,0.030522662,0.030423005,0.030157202,0.030441899,0.039581289,0.525933194,0.274790814,0.121980579,0.474781702,0.66170785,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.342887102,0.344682992,0.390157862,0.468070911,0.483586626,0.467166017,0.443031267,0.416534852,0.376391267,0.324115044,0.283048385,0.243243243,0.204134659,0.168822328,0.140215542,0.116326531,0.096988872,0.082013991,0.049602998,0.040672451,0.03470876,0.032057416,0.031760345,0.03082891,0.03073557,0.030371083,0.030551009,0.039799368,0.526713642,0.274879829,0.121820079,0.474912029,0.661791898,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.37757777,0.342167058,0.33036423,0.337209302,0.30212766,0.266776113,0.239533651,0.226510598,0.201840753,0.165486726,0.145602861,0.127027027,0.110935382,0.096210574,0.084061259,0.074489796,0.070150556,0.070876289,0.04987064,0.050704989,0.056401735,0.074162679,0.109708446,0.16363822,0.221191915,0.33996364,0.437643208,0.552720532,0.419569192,0.508367456,0.058823529,0.516486381,0.776657141,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.379587557,0.343844348,0.332216245,0.338829584,0.303242148,0.267596963,0.240381558,0.227143309,0.202375856,0.166150442,0.146161582,0.12759009,0.111387257,0.096891309,0.084741917,0.074943311,0.070586952,0.071336524,0.050138282,0.050343456,0.056770978,0.074354067,0.109908827,0.163842385,0.221296103,0.340391402,0.438406983,0.554901319,0.420349641,0.508812533,0.058021026,0.517789652,0.776825237,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.380111849,0.343928212,0.331687098,0.338162409,0.302735562,0.266981326,0.239109698,0.225877887,0.200984589,0.164823009,0.145044139,0.126351351,0.110031631,0.095529839,0.083607487,0.073922902,0.069714161,0.0705081,0.04942457,0.04962039,0.056217114,0.073875598,0.109608256,0.16363822,0.221400292,0.340498342,0.43797054,0.552393414,0.418788744,0.510325797,0.056496268,0.520787176,0.777357539,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.374169871,0.339315666,0.327365729,0.334064049,0.298784195,0.263492715,0.236354001,0.223557946,0.198951199,0.162831858,0.14325623,0.12454955,0.108563037,0.094168369,0.081905842,0.072675737,0.068295876,0.069403535,0.048443215,0.049349241,0.054832456,0.07215311,0.107103497,0.16037158,0.217545322,0.335579082,0.433278778,0.548904154,0.41611292,0.508990564,0.058181526,0.517659325,0.776909284,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045001748,0.023482053,0.013316871,0.026972932,0.006382979,0.004617279,0.003603604,0.022355795,0.023116438,0.004535398,0.007263381,0.010810811,0.015815635,0.025867937,0.054792967,0.110430839,0.198014401,0.295011046,0.400838612,0.530097614,0.65512785,0.759808612,0.836990282,0.883319722,0.904563451,0.926531922,0.935406438,0.953876349,0.410538287,0.981217732,0.619853944,0.866805682,0.066369698,0.095238095,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.045176512,0.02323046,0.013140489,0.026972932,0.006281662,0.00430946,0.003285639,0.022039439,0.022795377,0.00420354,0.006816404,0.01036036,0.015476728,0.025300658,0.05377198,0.109297052,0.196596116,0.293078056,0.396913195,0.522505423,0.643312102,0.745167464,0.820358681,0.867292773,0.89049802,0.911881082,0.924168031,0.944280885,0.407862463,0.978547267,0.617045181,0.861201616,0.065949459,0.095238095,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.046487242,0.024488427,0.014286974,0.02802135,0.007294833,0.005335522,0.004239534,0.022988506,0.023758562,0.005309735,0.008157336,0.011824324,0.017058292,0.027456319,0.057061826,0.113492063,0.201505564,0.296944035,0.398875903,0.521601591,0.638511954,0.734449761,0.802023845,0.838913842,0.857991248,0.871778419,0.878341517,0.899138589,0.409757838,0.973295353,0.614477169,0.852339372,0.065893427,0.095238095,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.381160433,0.348373029,0.353734897,0.408501716,0.425937183,0.43227991,0.438049815,0.441632395,0.436108733,0.423893805,0.430662644,0.439527027,0.46068685,0.497617427,0.56744186,0.672108844,0.772528911,0.773287923,0.797484165,0.834508315,0.864949691,0.897703349,0.937080453,0.950898326,0.963013128,0.978398032,0.988543372,0.9897503,0.798086786,0.684707139,0.466736217,0.368304444,0.054378887,0.095238095,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.386141209,0.35382422,0.359908281,0.415650019,0.433941236,0.441104043,0.447694754,0.451755773,0.446168664,0.434513274,0.441278355,0.450337838,0.471418888,0.507714999,0.5765173,0.678798186,0.774819987,0.769513991,0.788562762,0.823120029,0.852487769,0.885837321,0.926560465,0.94283381,0.956970202,0.974762058,0.986688489,0.990949733,0.801431566,0.674559373,0.464569457,0.353316825,0.055443492,0.095238095,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.383781894,0.351056692,0.356380633,0.412790698,0.431610942,0.43741022,0.446210917,0.450068544,0.444456336,0.432300885,0.43881998,0.447972973,0.469272481,0.506693896,0.5765173,0.680045351,0.776783766,0.772551546,0.792131323,0.826373825,0.855349395,0.889282297,0.93086865,0.947325439,0.960825172,0.978077211,0.988870704,0.990077418,0.80120858,0.676873776,0.466896718,0.357747947,0.056396033,0.095238095,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386141209,0.353488762,0.3406826,0.413553183,0.464235056,0.471167659,0.469422364,0.474533376,0.457833904,0.43130531,0.445636384,0.468693694,0.470741075,0.466417064,0.532614861,0.665192744,0.784747982,0.770618557,0.773307164,0.799439624,0.821932983,0.852248804,0.895200882,0.914863209,0.934882267,0.948989413,0.975668303,0.97775597,0.798421264,0.662542282,0.456704919,0.332073504,0.053090155,0.095238095,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.040108354,0.030442804,0.030690537,0.053850553,0.040121581,0.043402422,0.047482777,0.069387325,0.073844178,0.060730088,0.068164041,0.077702703,0.092295526,0.112548219,0.149971639,0.207369615,0.276892865,0.327135493,0.384958515,0.469269704,0.552663159,0.633492823,0.708245667,0.754287464,0.786205459,0.821837237,0.844517185,0.864136953,0.474758061,0.823215239,0.640558543,0.687736218,0.09727125,0.095238095,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.042030758,0.032203958,0.032454361,0.055756767,0.041945289,0.045146727,0.049284579,0.070969103,0.075235445,0.062057522,0.069616717,0.079279279,0.09387709,0.114136601,0.15190017,0.210204082,0.280820423,0.332013991,0.390668213,0.475415763,0.559401828,0.640956938,0.717663561,0.766333197,0.800687643,0.840230991,0.864702673,0.884309236,0.478102841,0.824906534,0.638472033,0.687605891,0.096290693,0.095238095,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.103198182,0.079251929,0.071258488,0.087113992,0.066767984,0.061358506,0.056809751,0.071496362,0.070954623,0.053871681,0.05911275,0.071058559,0.095458653,0.137395053,0.223028928,0.354535147,0.50283657,0.584499264,0.650727094,0.712219812,0.760638789,0.805550239,0.846007414,0.867803185,0.061054386,0.902791145,0.915766503,0.929451532,0.561499353,0.939380452,0.622181205,0.814153525,0.072365103,0.095238095,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
